mean	親友 から 電報 を 受け取る た
none	親切 だ 人 の いい あの 親父 が ?? あんな 悪党 に 捕まる なんて
none	その 跡 を 見る た
motive	彼ら も 金物 を 売る ので
motive	その 男 という の が あの 下卑る た 阿片窟 の あるじ で 、 僕 は スウォンダム 横町 の あそこ を 間借り する て 、 そこで 毎朝 みすぼらしい 乞食 に 身 を やつす て 、 夜 に は 身なり の いい 街 の 男 へ と 変身 する の です
mean	我々 は その 瓶 の 首 を たたき落とす て 、 中身 を 大きな 入れ物 に 注ぐ で 、 一息 に 飲み干す う と する た その 瞬間 、 いきなり 前触れ も ない マス ケット 銃 の 音 が 聞こえる 、 広間 は その 煙 で いっぱい に なる 、 机 の 向こう が 見える ない 有様 だ た
mean	実際 に は 、 肌着 の 右 袖 に 血痕 が いくつ か 付着 する て いる た の だ が 、 その 男 は 薬指 を 差し出す 、 爪 の 近く を 切る た ので そこ から 血 が 出る た の だ と いう 、 さき ほど まで 窓 の 側 に いる た から 、 あそこ で 見つかる た 血痕 も 、 この 傷 から 出る た もの に 相違 ない の だ と 言う 添える 始末
mean	その 人物 に 打電 する ば 、 問題 ない かも 、 あなた と 同じ 名 の 仲買人 が そこ で 働く て いる かも わかる です う
motive	金貨 が 別 の 場所 に 移す れる 可能 性 も ある
motive	私 の この 申し出 は 容れる られる 、 ジェイムズ・バークリ 軍曹 と 相談 を
mean	いつ でも 使える よう 君 の 拳銃 も 準備 を
none	その 瞬間 、 驚く て 声 が 出る そう だ の を 押す 殺す ので 精一杯 だ た
mean	心 が 裂ける そう だ 、 中 に は もう 毒々しい 不信 感 、 猜疑 心 が 何 千 何 百 と いっぱい だ
motive	腕 に 抱く れる て いる た の は たいへん 美しい 赤子 、 黒目 で 金髪 、 サクソン と ラテン の 見事 だ 融合 だ た
none	しかし 僕 は スコットランド ・ ヤード に 寄る 、 次に 銀行 の 頭取 を 訪ねる た
mean	ならば 信じる て いい 、 彼女 は 無実 だ
mean	では 、 お 気の毒 だ お 姉 さま は 何 の 原因 で 亡くなる た の だ と
none	シャーロック・ホームズ が この 一連 の 奇妙 だ 出来事 を 仔細 に 語る て いる あいだ 、 馬車 は 大都市 の 郊外 の ただ なか を 走る て いる た が 、 やがて 点在 する て いる た 家屋 も 見える ない なる 、 両側 に は ただ 田舎 らしい 垣根 だけ と なる 、 その間 は 轍 の 音 だけ が 響く て いる た
motive	あれ を 息子 の 耳 に ふきこむ で いる た と する た 、 その 心情 は 憎悪 と 暴力 に 向ける て 傾く て いく た に 違い ない
motive	けれど ぼく は 金物 だ なんて さっぱり です
mean	私 は やにわに 拳銃 を 持つ て 飛び出す う と する と 、 妻 は 両 腕 で しっかり と 私 を 抱きとめる て 、 ふるえる よう だ 力 で 押さえる の です
motive	僕 の 見る た かぎり で は 、 あまり 価値 の ある もの だ は ない た し 、 預金 通帳 を 見る て も 、 ミスター・オールデイカー が 言う れる ほど 豊か だ 境遇 に ある た 様子 は ない
none	そこ へ 首 と 頭 の 長い さ を 加える て みる た まえる 、 そう する ば その 動物 の 全長 は 二 フィート は ゆうに 超える だ う ?? 尻尾 で も ある ば きっと なおさら だ
motive	帰る て くる 見込み の ない もの に 、 あまり お金 を 費やす たい ない た の です
none	我が 友人 は 熱心 だ 音楽 愛好 家 だ た
none	ああ そう です た ね 、 時間 内 は 事務所 … … いや せめて この 建物 の 中 に いる て もらう ない ば なる ます ん
motive	何者 で 、 どうして わし に あんな いたずら を … … もし 、 もし いたずら と する た です よ 、 その 目的 が 知る たい ん です
motive	あなた と 子ども の どちら か を 選ぶ ない だ ない て 、 あたし の 弱い さ が 、 かわいい 実 の 娘 から 目 を そらす せる た の
mean	銃床 を 肩 に つける た 彼 は 、 満足 らしい 溜息 を 漏らす 、 —— しかも 更に 驚く た こと に は 、 その 照準 する れる た 銃口 の 延 線 は 、 かの 黄色い 窓 かけ の 上 の 、 真黒い 影像 で は ない か
motive	それ も その はず 、 これ は 極秘 だ 、 なにぶん 出資 金 は ひそか に 集める られる 、 表 に は できる ない ほど 良い もの だ から だ
mean	僕 は これ でも 、 刺青 の 絵柄 について ささやか だ 研究 を する た こと が ある ます て 、 その 方面 に は 論文 を 書く て 寄稿 する た こと も ある ます
none	伺う たい こと が ござる ます て 、 ひとつ ふたつ だ ん です が 、 簡単 に お答え いただく て も よろしい です う か
none	だが デイヴィド に 言う 及ぶ だ 件 も ある 上 、 大佐 の 愛妻 ぶり は 周知 の こと だ が 、 その 話 と も 反する こと と なる 、 第三者 が 悲劇 に 立ち入る た こと に も 触れる ない
mean	と 友人 は 小 机 を 電灯 の 前 へ 持つ て くる
mean	と 思う うち に 、 ホームズ が 拳銃 を 男 の 頭 に 狙う つける 、 マーティン が 素早い 手錠 を はめる た
none	ずばり 間違い ある ます ん よ
motive	たどり着く より 前 に 扉 が 勢い よく 開く 、 金髪 の 小柄 だ 女性 が 戸口 に 立つ た
none	この 件 について 考え に 考える 、 そして この 事件 を 別 の 側面 から 迫る ぬ ば なる ぬ という 結論 に 至る た
motive	ストーナ さん の 聞く た 金属 音 は 、 博士 が 怪物 を 戻す て 大急ぎ で 金庫 の 戸 を 閉める た 音 に 相違 ない
none	ロンドン きる て の 大胆 不敵 だ 悪党 たち ?? 彼ら が この 地下 室 を ねらう て いる 目的 、 説明 する て くださる ます ね
none	では 次 の 行動 は 何だ
motive	だって 君 は 、 サイラス・ブラウン に 馬 を 預ける て おく て 心配 は ない の かい あの 馬 に 傷 を つける ば 、 どの 点 から 見る て も サイラス・ブラウン の 利益 に なる ん だ のに
mean	一緒 に 過ごす た その 晩 を 振り返る て みる て 、 この 惨事 に 光明 を 投げかける て くれる そう だ こと を 何 か 覚える て おる れる ます ん か
none	街 で は 早起き の 連中 が ちょうど 窓 から 顔 を 出す 始める 頃 で 、 我々 の 馬車 は サリィ州 の 町並み を 抜ける て いく た
none	あたかも 電気 が 走る た か の よう だ た
mean	衣服 に 火薬 の 焦げ は ある ます ん
motive	折りたたみ の できる 寝台 、 医学 書 ばかり 詰まる た 木製 の 本棚 、 寝台 の わき に 肘掛 椅子 が 一つ 、 壁 に 寄せる て 粗末 だ 椅子 が 一つ 、 円卓 が 一つ 、 それ から 大きい 金庫 、 これら が 目 に とまる 主立つ た もの だ ある
mean	ぼく の 部屋 は ハムステッド の はずれ の ポッターズ・テラス 一 七 番地 だ 、 それ で 内定 する た 日 の 午後 、 座る て 煙草 を やる て いる と 、 下宿 の おかみ が 名刺 を 持つ て やる て くる ます た
motive	たぶん 東 中央 の こと は ご存じ ない です う が 、 ぼく に 言う せる ば ロンドン 一 に する て も いい ほど 金 の ある 店 です
none	どうぞ 、 そのまま 続ける て くださる
none	シャーロック・ホームズ は 街角 に 立つ 、 通り を ざっと 見渡す て みる た
motive	アイザ・ホイットニ 、 聖ジョージ神学校 校長 で 亡き イライアス・ホイットニ 神学 博士 の 弟 君 だ ある が 、 その ころ は 阿片 に 溺れる て いる た
none	いつ でも 大 歓迎 よ
none	ジェイムズ・バークリ 夫人 が 旦那 を 嫌い に なる た 理由 について の 手 懸かる を だ
motive	あの 男 、 インド 人 に は じゅうぶん 金 を 払う て 部屋 を 借りる て いる ので 、 僕 の 秘密 は その 館 の なか から 外 へ 漏れる ない という わけ です
none	で 、 一 日 中 その こと ばかり を 考える て いる た ん です が ね 、 日 が 暮れる と その 酔い も さめる て しまう た ん です わ
none	物 が 張り 裂く れる 激しい 音
motive	わたし は 警官 を 呼ぶ う と する た の です が 、 なんと 奥さま は その 男 と ごく 親しい げ に お話 を
none	初め から 明々白々 だ た
motive	それ も すべて 、 この 貴婦人 が 自分 の ダイアモンド を ひとつ 、 模造 品 に かえる ば すむ くらい の はした金 を 準備 する う と する ない せい です よ
mean	死者 の 傷 は 絶対 の 自信 を もつ て 断言 できる ます が 、 四 ヤード は 離れる て 撃つ れる た もの です
none	三 十 分 ほど です
none	願わくは 、 扉 に ある た カード を 発見 する て 、 あなた は どう 行動 する れる た の かお 聞く せる 願える ない です う か
none	もっと 自分 の 御前 様 を 信じる べし だ は ない た の か ね
none	さっぱり だ
none	ある 晩 ?? 八九年 の 六月 の こと だ が ?? 我が 医院 の 呼び鈴 が 鳴る た
motive	女 は 夫 に 一 〇 〇 ポンド を 頼む で 、 金 で そいつ ら を 追い払う う と する た
motive	蘭 領 スマトラ 会社 や モーペルチュイ 男爵 の 大 計画 といった 件 の あらまし は 、 今 も 世間 の 記憶 に たいへん 新しい 、 また 政治 や 金融 と あまりに 密接 だ 関係 が ある ため 、 この 連載 の 題材 に は 適す て いる ない
motive	ジョン ・ クレイ は 殺人 犯 で 窃盗 、 その 上 、 貨幣 偽造 を する て 、 その 金 を 自分 で 使う て や がる やつ だ
mean	そこで ジョン・ストレーカ の 掴む で いる た 襟 飾 を 見せる と 、 さっと 顔色 を 変える た が 、 なぜ それ が 被害 者 の 手 に ある た か という こと は 、 一言 も いい 開き は する 得る ない た 、 服 の ぬれる て いる こと は 、 前夜 あらし に 屋外 に いる た こと を 語る て いる し 、 ステッキ は ピナン島 産 の 棕梠 製 で 、 鉛 を 入れる て 重み が つける て ある て 、 何 度 も 乱打 する ば ジョン・ストレーカ の 受ける てる よう だ 傷 を 与える に 十分 だ 兇器 と なる 得る もの だ た
none	なぜ です う か
none	いかなる 理由 も 許す ます ん ぞ
motive	小銭 で 重い なる て いる て 、 ちょうど 革 の 鞄 から 移す た ばかり だ 、 いつも 売上 を 鞄 で 運ぶ で いる ん です
motive	見える た の は 、 すさまじい 嫉妬 、 すさまじい 憎悪 、 あの よう だ もの 、 僕 と て 人 の 顔 に そう 見る た こと が ない
none	ワトソン 、 こう する て いる うち に 僕 が 罪人 と なる そう だ 、 これ 以上 君 を 床 に 入れる ない する て いる と
none	今 の は ほんの 一 例 だ が 、 推理 の 結果 が そば に いる 者 にとって 目 を 見る はる よう に なる の は 、 その 者 が 演繹 の 基点 と なる ささい だ 一 点 を 見逃す て いる から だ
mean	まず 看守 二 名 は 射殺 する れる て 海 に 放り出す れる 、 三 等 航海 士 も 同じ よう に する れる た
motive	わたくし 、 あなた は 三〇年前 に 亡くなる れる た もの と 、 ヘンリ
mean	その 証拠 で カート ライト は 絞首刑 、 他 の 三 人 は それぞれ 一 四 年 を 食らう た
motive	それ は いわゆる 名誉 の 負債 という もの を 支払う ぬ ば なる ぬ 、 その ため に 私 は 自分 の もの だ は ない お金 を 使う た 、 なくなる た こと を 気づく れる こと ない 返す て おける はず だ た の だ
none	わし ら が 入る と 、 秘密 の 話 を する う と 扉 を 閉める た の です
motive	ネヴィル・シンクレア 氏 は 当年 三 七 歳 だ 、 悪癖 も ない 、 いい 夫 だ ある 、 愛情 の ある 父親 で 、 つきあう 人 みな から 好感 を 持つ れる て いる
motive	どっち の 場合 も 金 の きらめく が 目 を とらえる て
mean	ハンタ は むろん 強い 薬品 の ため に 眠る て いる の に 違い ない た
mean	台所 で は 薬缶 の 沸騰 する 音 が する 、 大きな 黒 猫 が 籠 の なか で 背中 を 丸める て いる だけ だ 、 以前 の 女 の 影 は どこ に も 見える ます ん です た
motive	ある 日 、 編集 長 が 首都 に いる 乞食 を ネタ に 連載 もの の 記事 が ほしい と 言う 出す て 、 書き手 に 僕 が 志願 する ます た
mean	室内 に は 拳銃 が 一 丁 だけ ある 、 弾倉 が ふたつ 空 に なる て いる た
none	うち の 坊や に 積み木 を 一 箱 買う て 帰る 、 と
mean	と ホール・パイクロフト が 声 を 絞り出す
none	… … 誰 も いる ない
none	では 何だ
mean	男 は わめく ながら 、 脇 から 拳銃 を 取り出す
motive	そうすると 妻 は 、 きっと つまらない いたずら だ の だ から 、 深い 気 に とめる ない で と 言う の です
motive	は ある 、 とんでも ない 、 お前 さま から お金 貰う た こと が 分る ば 、 たちまち お払い箱 だ あ
motive	一 二 六 番地 の Ｂ は 大きな 店 に 挟む れる た ところ に 上がり口 が ある て 、 石 の 螺旋 階段 に 続く て その 上 に いくつ も の 続く 部屋 、 会社 や 職人 に 事務所 として 貸す て ある という わけ だ 、 入居 者 の 名前 が 壁 の 下 の 方 に 書く て ある の です けれど 、 仏 ・ 中 英 金物 株式会社 という よう だ 名前 は ない て 、 しばらく ぼく は どぎまぎ と 立ちつくす て 、 みんな みんな 手 の 込む だ 悪戯 なんか じゃ ない の か と 思う て いる と 、 そこ へ ひとり の 男 が 上がる て くる て 、 ぼく に 声 を かける て くる て 、 その 男 は 前 の 晩 に 会う た やつ と そっくり だ 、 姿 も 声 も 同じ だ のに 、 鬚 は 剃る てる て 髪 は てかてか です た
mean	見る と 、 火 が 輝 や か に 燃え上がる て いる て 金網 の なか に は 、 何 か 紙 の 焼ける た らしい 黒い 綿毛 の よう だ 灰 が 残る 、 その そば に 例 の 真鍮 製 の 箱 が 開く れる て おる 、 中 は 空 です た
none	え えと 、 それ は 先 ほど シャーロック・ホームズ さん に 申し上げる た とおり で … … ジェイベス・ウィルソン は 額 の 汗 を 拭う 、 話 を 続ける た
none	細々 と 説明 する の は 損 だ 、 と ね
mean	ラウンドヘイ 牧師 から 名前 を 聞きだす て 、 ドクター・レオン・スタンデール の 説明 が 真実 か どう か 確認 する よう に 電報 を 打つ た ん だ
mean	スポールディング 、 あれ が ちょうど 八週間前 、 まさに この 新聞 を 手 に 持つ て 、 二 階 から 降りる て くる て 言う ん です よ 、
mean	私 が 入る と 、 血色 の 悪い マレー 人 の 係員 が 、 私用 の 煙管 と 薬 を 急ぐ で 持つ て くる て 、 空く て いる 寝台 へ 案内 する う と する た ので 、
motive	黒い 人影 の ある ところ から は 、 赤い 丸い 小さな 光 が 、 ある とき は 強い ある とき は 弱い 、 金属 製 の 煙管 を 受ける 皿 で 、 阿片 の 燃える 火 が 大きい 小さい なる て いる の だ
none	みな 巡回 の 最中 だ た ので 、 警部 と 巡査 二 名 が 彼女 に 同行 する 、 店主 が 引き続き 抵抗 する の を もの と も する ぬ 、 さきほど ネヴィル・シンクレア 氏 が 見える た 部屋 に 踏み込む だ
none	ケイト を 心配 する せる たい ない ?? かわいそう に ケイト
none	印 つき の 指 環 です
motive	ご存じ と は 思う ます が 、 この 件 が 片づく ない 限り 、 あなた の 旧友 の ジェイムズ・バークリ 夫人 が 殺人 で 裁く れる こと が 濃厚 だ の です
motive	メリウェザー さん 、 あなた の 賭け 金 は 三 万 ポンド です
motive	毎日 が お金 の 洪水 で 、 銀貨 も ある ます た し 、 よほど 稼ぎ の 悪い 日 でも 二 ポンド を 切る 程度 です
none	御者 が ひとり 、 女中 が ふたり で 使用人 全員 と なる
none	服 の 端 だけ を 貴様 の 手みやげ に する て な
none	と 我が 友人
mean	一 度 で 噛む と は 限る ぬ から 、 一 週間 の あいだ は 毎晩 うまい 避ける られる た の だ う が 、 遅い 早い 、 その 犠牲 と なる に 違い ない
motive	支払い は いつも 現金 です た し 、 友だち ひとり ある はず ない の です から
mean	この 薬物 の 初期 症状 に 違い ない
mean	そうすると 、 両 事件 で 未知 の 毒性 が ある 空気 を 生み出す もの が 燃やす れる た と 考える られる
motive	今度 は 気晴らし の 時間 だ
motive	渡る に 必要 だ 金 を 貯める 、 そうして 兵士 たち の いる ここ へ やってくる た
mean	噛みしめる あまり 夜中 まで 起きる て てる 、 次 の 日 も バーミンガム 行き の 汽車 が 着く て も 、 約束 まで は 時間 が ありあまる てる た ので 、 ニュー 街 の 宿 に 持ち物 を 預ける て 、 その あと 指示 する れる た 住所 へ 向かう ます た
none	先生 の 、 率直 だ ご 意見 を 伺う たい だけ だ の です
none	そして 連れ戻す て ほしい という こと だ う か
none	生業 として 乞食 を やる て いる が 、 警察 の 取り締まり を 逃れる う と 、 建前 で は 蝋 マッチ の ちょっとした 商い を やる て いる こと に なる て いる
motive	しかし 針金 を 応用 する て 、 鍵 を こじ開ける
none	私 は リヴォルヴァ の 撃鉄 を 起こす た
none	ここ まで でも 君 は 問題 の 面白い さ に 同意 する て くれる だ う が 、 調べる て すぐ 、 最初 の 見当 以上 に 異常 極まりない と 実感 する た
motive	言い終わる や ホームズ は 死人 の 膝 から 素早い 鞭 を とる 、 その 鞭 の 先 の 輪 を 毒蛇 の 首 にかけ 凶行 の 場 から 引き離す と 、 蛇 を 腕 いっぱい に 伸ばす て 運ぶ 、 鉄製 の 金庫 の 中 へ 投げ入れる 閉じこめる た
motive	と 夫人 は 何 度 も 何 度 も 繰り返す
mean	手 に は 拳銃 を 持つ て いる た が 、 我々 が 近寄る と 懐 に 突っ込む だ
mean	これ だけ が 、 レーヌ 公園 の 魔 の 事件 の 全部 だ ある た が 、 何しろ アデイア 青年 に する て は 、 惨殺 を 受ける よう だ 敵 など が ある よう に も 思う れる ない もの だ ある 、 また 室内 の 金 や 貴重 品 と 云う た よう だ もの に も 、 全然 手 を 触れる られる た 形跡 も ない ので 、 事件 は 全く 謎 から 謎 へ と 、 皆目 見当 が つく ない なる の だ ある た
mean	と 言う て 、 依頼 人 は 面 紗 を あげる た が 、 なるほど 気の毒 だ ほど に 動揺 する きる て いる た
none	そう だ ない とも 、 ご 事情 は わかる て おる ます から 、 どうぞ 恐縮 だ さる ぬ 、 あなた に も 我が 友人 に も 、 何 か の お 役 に 立てる だ 、 それ だけ で 幸い です
mean	あたかも 電気 が 走る た か の よう だ た
none	その とき どう する た か お ぼつ かん の です が 、 あれ は わし を 押す たり 引っ張る たり する て 、 人混み を 抜ける まで いろんな もの に 当たる ながら 、 事務所 に 続く 階段 の 前 まで 連れる て く た ん です わ
motive	懸賞 金 の 一 〇 〇 〇 ポンド も 、 その 市場 価値 の 二 〇 分の 一 に も 及ぶ ない だ う
mean	ごく 柔らか だ 、 穏やか だ 、 さやさや と 薬缶 から 湯気 が 噴き出す よう だ 、 かすか だ 音
none	大佐 の 名前 は ほら 、 ジェイムズ だ の だ から
mean	待望 の 外電 だ
motive	口笛 と 金属 音 という の は 確か です か
mean	そう やる て 広告 を 出す 、 一 人 は 仮 事務所 を 借りる て 、 もう 一 人 は 質屋 に けしかける て 応募 する せる
none	シャーロック・ホームズ は 口笛 を 吹く て 座る 直す と 、 驚き だ 、 ピータソン
motive	それで ばらす ぞ と 脅す 、 ふたり を 転がす て 金 を せしめる う と する ます た
none	メリウェザー 氏 は しょげる 込む 、 木 箱 に 腰 を 下ろす た
motive	ほら ほら ウィルソン の 旦那 、 申し込む たい ん だ た 、 ちょこっと そこ に 顔 を 出す いい ん です が … … 旦那 が たかが 二 、 三 百 ポンド の 金 で 出向く れる こと も ない です よ ね
none	だが 階段 の 下 の ところ で 、 先 ほど 話題 に も 出る た やくざ だ 船乗り に 出くわす 、 押す とどめる られる て 、 さらに そこ で 手伝い を やる て いる デンマーク 人 も 加わる て 、 ついに は 表 へ 追い出す れる て しまう た
motive	伯爵 婦人 が ひどい ご 主人 だ という の です た 、 いま こそ 仕返し を する チャンス という もの です
motive	その やる くちる は と いう と 、 まず 富 や 地位 の ある 人々 が 書く た 手紙 に 大金 を 支払う 用意 が ある って 噂 を 流す
none	服 の 生地 は 絹 モスリン で 、 首 と 袖口 に 綿毛 の レース 、 光 の 洪水 を 浴びる て 、 立ち姿 が ぼうっと 浮かび上がる 、 片手 を 扉 にかけて 、 もう 一方 の 手 は 待ちかねる た と ばかり に 、 つと 前 に 出す て いる
none	旦那 が 思う ほど 多い おる ます ん ぜ
motive	奴 は 黒い 僧服 を まとう て 乗り込む 、 箱 の なか に じゅうぶん だ 金 を 入れる て てる 、 それで 竜骨 から 大 檣 まで まるごと 買収 できる
mean	その 大きな 顔 は 皺 だらけ で 日 に 焼ける て いる て 、 鬼 の よう だ 形相 で 我々 を ひとりひとり にらみつける 、 怒り に 燃える くぼむ だ 眼 、 肉 の 薄い 高い 鼻 など は 、 凶暴 だ 猛禽 の よう だ ある た
none	初耳 だ よ
none	よって 当然 の 選択 として 、 その ミス Ｍ を 訪ねる 、 本人 に あなた が 真実 を 握る て いる と 踏む で いる の だ と 打ち明ける 、 友人 の ジェイムズ・バークリ 夫人 は この 件 が 片づく ない 限り 、 被告 席 で 殺人 の 罪 に 問う れる お それ が ある の だ と 説く た
motive	たとえ 妻 の 目 で も この 完璧 だ 変装 は 見破れる ない です う
none	さてと
none	昨日 以降 の 進展 が 知る たい もの だ
mean	あんた も 一 枚 噛む で も いい ぜ
motive	水曜 に も まだ 終わる ない た ので 金曜 まで こつこつ —— それ が 昨日 の こと で ハリー・ピナー さん の ところ へ 持つ て 行く た ん です
none	気の毒 に 、 英国 の 職人 を 近頃 なか へ 入れる た ね
motive	ホームズ は 私 の こと を 敵意 むき出し で 見つめる
motive	警部 が 手 で はたく と 、 引き金 の 引く れる う と する て いる た リヴォルヴァ が 、 青年 の 元 から 床 に が ちゃり と 落ちる
none	それ は ひどい 会う たい もの だ な
none	黒い クレイ ・ パイプ を 怪 鳥 の くちばし の よう に 口 から つきだす た まま
none	そして その 明かり の かたわら で 、 ご 婦人 が 腰 を かける て いる
motive	手紙 はたち の 悪い 悪戯 、 親類 の 死 は 陪審 の 通り まったく の 偶然 、 手紙 と 何ら の 関係 も ない はず だ 、 と
mean	早速 、 王 へ 電報 を 打つ と する か
mean	この 毒蛇 を 巣 の 中 へ 追い込む う
none	こんなにも 燃えさかる よう だ 赤 は … … 見る た こと が ない
none	どうぞ
mean	その 暖炉 に ある 引用 句 が はっきり 読める の と 同じ くらい 、 やつ の 顔 から 死 が 読み取れる た
none	とにかく 、 ワトソン 、 僕 は 今 、 きわめて 驚く べし 捜査 の まっただなか で 、 前 に も やる た こと が ある の だ が 、 あんな 連中 の とりとめる ない 話 から でも 、 手がかり が 見つける られる ない か と 思う て
none	徐々に 道幅 が 広がる 、 やがて 手すり の つく た 広い 橋 に 差し掛かる て 、 ゆっくり と 流れる よどむ だ 川 を 越える
none	私 は 早速 、 敷布 の あいだ に 入る た
mean	この 辺 の 拳銃 を 一丁 、 上 の 自室 へ 持つ て く た 方 が 良い さ そう だ 、 危険 を 感じる た とき の ため に な
none	と ぼく は 声 を 張り上げる て 、 まだ 顔 を 合わせる て も ない のに
motive	目 の 前 に 見える た 男 の 大きな 顔 は 、 品 が ない 脂ぎる て いる て 、 猜疑 心 に 満ちる て いる た
motive	卑怯 者
mean	次 の 日 、 秘密 を あなた に する れる が まま つかむ れる た ん だ けど 、 気 を 遣る て くれる て 、 問い詰める の を やめる て くれる た
none	夜分 遅い に 申し訳 ある ます ん
mean	最終 電車 が 出る た ばかり だ
mean	父 が 出る て 二 日 目 に 少佐 から 急ぎ 来る と の 電報
none	これ は 不幸 から 彼 を 救う はず の もの だ た の だ ね
motive	ブーテー は 翌日 ニール の 手 で 解放 する れる た が 、 逆徒 ら は 退却 時 に 私 も 連れる て 行く 、 その あと 白人 の 顔 を 再び 見る まで それ は 長い 年月 だ た
motive	と は いう て も 、 どう なる に する て も 、 お金 を もらう ます た し 、 仕事 に 取り組む こと に する ます た
none	ある ます ん
motive	拳闘 家 、 旅人 、 金 の 採掘 者
mean	手のひら の 真ん中 に は 、 燦然 と 輝く 蒼 色 の 石 、 豆 より も 小さい う という 大きい さ だ た が 、 その 純度 と 輝き は 、 まるで 手 という 暗い 洞窟 の なか で 、 冷たい 静電気 が きらめく か の よう だ た
none	だが 互いに 顔 を 合わせる た こと は 一 度 も ない
motive	見る た ところ 、 ジェイムズ・ライダー 、 君 の 中 に は 立派 だ 悪党 が いる て 、 そいつ が やる た らしい
none	それでは まことに 恐縮 です が 、 上 へ お あがる くださる
none	ほお
none	ジェイムズ・バークリ と ナンシィ・ディヴォイ と が 結婚 する た こと 、 やつ が 連隊 で 急速 に 出世 する た こと も 聞く た
mean	その 重い 髭 も 銃床 の 上 に 垂れる かかる て いる
mean	銃声 が する て 、 ウッドリ の 胴着 の 前 から 血 が ほとばしる の が 見える た
motive	あの 方 が 金庫 を 開く て 大量 の 書類 を 取り出す ます た ので 、 二 人 で 調べる 始める ます た
none	私 は シャーロック・ホームズ の 推理 方法 について それなり に 知る て いる ので 、 その 推理 を 追う こと が できる た
motive	私 たち は レッド ラス の 錫 鉱夫 の 家 に 生まれる ます た が 、 ある 会社 に 事業 を 売却 する て 、 我々 が 生活 する て いく の に 十分 だ 資金 とともに 引退 する ます た
motive	笑う たい ば 笑える 、 お前 ら の 目 の 前 、 この 火 の そば に いる 哀れ だ 猫背 男 は 、 そう だ 、 美貌 の ゆえ 彼女 に 愛す れる た の だ
motive	伯爵 の 手 に この 手紙 を のせる の が なに より も 依頼 人 にとって 得 だ と お 考え だ の です た 、 実際 、 かく も 大金 を 支払う て 取る 帰す う と する の は 頭 の 悪い こと です しねる そう 言う と 、 ミルヴァートン は 立ち上がる て コート に 手 を 伸ばす た
none	ジョン・クレイ に 晴らす ぬ ば なる ぬ 借り が
mean	何 度 も 何 度 も 穴 を 掘る て いる た 証拠 だ
none	と 依頼 者 は 叫ぶ だ
mean	また あるいは 窓 の 外 から 射撃 する た もの と する て みる ば 、 たかが 拳銃 くらい だ こんな 致命傷 を 負う せる と 云う こと は 、 あまりに 驚異 する べし こと と 云う て よい う
none	では 、 もう 二度と あの 方 に 会える ない と お 考え に
motive	それ が 唯一 の 手だて で 、 女 子ども を 擁す て は 戦闘 する て 切り抜ける わけ に も いく ぬ 、 そこで 私 が 外 へ 出る て ニール 将軍 に 危急 を 知らせる う と 名乗り出る た
mean	すると カニンガム 親子 が 床 に 倒れる た シャーロック ・ ホームズ の 身体 の 上 から 覆う 被さる て いる て 、 青年 が 両手 で その 喉 を 絞める 、 老人 が その 手首 を ねじ曲げる て いる た
motive	小振り の 丸い 金 の 耳飾り を ぶら下げる て いる て 、 全体 として は 相当 裕福 そう だ が 、 実際 は のんき だ おっとり する た 町 娘 だ
motive	この 事件 で は 、 事件 そのもの も 、 確 に 大 に 興味 ある もの だ ある た が 、 しかし 私 は その 事件 そのもの より も 、 むしろ 全く 想い も よる ない た 結末 に 、 絶大 の 衝動 と 驚異 を 感じる させる られる た の だ ある た
mean	それ こそ 誰 ある う 、 —— あらゆる 捜査 を 、 五里霧中 に 葬る 去る せる て いる た 、 セバスチャン ・ モラン 大佐 、 —— すなわち 先月 の 三 十 日 の 夜 、 レーヌ 公園 第 四 百 二 十 七 番 だ 、 表 二 階 の 開く て いる 窓 から 、 柔軟 弾 を 使用 する た 空気 銃 で 、 ロナルド ・ アデイア 氏 を 射殺 する た 、 大 犯人 さ
none	ほら 、 彼女 が 争う 音 を 聞く て すぐ 下りる て 、 他 の 使用人 たち と 一緒 に 戻る て くる た だ う
none	背 が 高い 図体 の でかい 警官 が 、 石 の 敷く れる た 通路 を やってくる
none	心 が 昂る ぶる 勝負 です
motive	私 にとって 、 ホームズ の 調査 に 立ち会う こと ほど 、 深い 楽しみ を 感じる もの は ない た
none	では 、 今日 の 所 は さようなら 、 ジェイベス・ウィルソン さん
motive	その 娘 を 愛す た 男 が ふたり いる て 、 ひとり は 娘 に 愛す れる た
mean	言い終わる や ホームズ は 死人 の 膝 から 素早い 鞭 を とる 、 その 鞭 の 先 の 輪 を 毒蛇 の 首 にかけ 凶行 の 場 から 引き離す と 、 蛇 を 腕 いっぱい に 伸ばす て 運ぶ 、 鉄製 の 金庫 の 中 へ 投げ入れる 閉じこめる た
mean	まあ モリアーティ は 云う ぬ も が な 、 大した もの だ し 、 それから 毒殺 者 の モルガン が ある
mean	お世話 の 方 に 一 〇 〇 ポンド を 送る て 、 この 小屋 の こと を 教える て 、 何 の 関係 も ない よう だ 振り を する て ここ に 来る て もらう た
none	しかし これ 以上 の 案 は 思いつく ない だ う
none	私 が 身 を 潜める て いる 場所 から 、 箱 越し に 床 が 見える た
mean	見る た 感じ で は 筋骨 隆々 の 男 で 、 生える まま の 灰色 の 髪 、 日 に 焼ける た 赤ら顔 に 碧 いる 目 は 、 一 歩 間違う ば 凶暴 だ ほど に 鋭い
